2025-12-30 17:00:51 | INFO     | log:151 | [search_batch_stream] Batch stream search from: Query_teamplate_30-12.xlsx
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'List transaction chưa approval...' -> 'List transaction chưa approval...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [List transaction chưa approval] - formatted_query: [List transaction chưa approval] - normalized_query: [List transaction chưa approval]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.5433
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'List transaction chưa approval'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Các giao dịch chưa approve là gì...' -> 'Các giao dịch chưa approve là gì...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các giao dịch chưa approve là gì] - formatted_query: [Các giao dịch chưa approve là gì] - normalized_query: [Các giao dịch chưa approve là gì]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=4.6131
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Các giao dịch chưa approve là gì'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Chua duyet giao dich hien tai...' -> 'Chua duyet giao dich hien tai...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chua duyet giao dich hien tai] - formatted_query: [Chua duyet giao dich hien tai] - normalized_query: [Chua duyet giao dich hien tai]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2048, max=4.6815
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Chua duyet giao dich hien tai'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Những giao dịch nào đang nằm trong trạng...' -> 'Những giao dịch nào đang nằm trong trạng...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Những giao dịch nào đang nằm trong trạng thái chờ xử lý?] - formatted_query: [Những giao dịch nào đang nằm trong trạng thái chờ xử lý] - normalized_query: [Những giao dịch nào đang nằm trong trạng thái chờ xử lý]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=50.8467
2025-12-30 17:01:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Những giao dịch nào đang nằm t...' | Doc: Tra cứu giao dịch th | Boost: 0.75 | Matched: ['xử lý', 'trạng thái', 'chờ']
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Những giao dịch nào đang nằm t...' -> Tra cứu giao dịch theo trạng t (score=3)
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Giao dich nao dang cho xu ly...' -> 'Giao dich nao dang cho xu ly...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giao dich nao dang cho xu ly] - formatted_query: [Giao dich nao dang cho xu ly] - normalized_query: [Giao dich nao dang cho xu ly]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=7.8334
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Giao dich nao dang cho xu ly'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Các transaction pending status...' -> 'Các transaction pending status...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các transaction pending status] - formatted_query: [Các transaction pending status] - normalized_query: [Các transaction pending status]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Các transaction pending status'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Dang xu ly giao dich nao...' -> 'Dang xu ly giao dich nao...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Dang xu ly giao dich nao] - formatted_query: [Dang xu ly giao dich nao] - normalized_query: [Dang xu ly giao dich nao]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=7.8334
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Dang xu ly giao dich nao'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Pending transaction list...' -> 'Pending transaction list...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Pending transaction list] - formatted_query: [Pending transaction list] - normalized_query: [Pending transaction list]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Pending transaction list'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn kiểm tra các giao dịch do mình ...' -> 'Tôi muốn kiểm tra các giao dịch do mình ...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn kiểm tra các giao dịch do mình tạo nhưng chưa hoàn tất.] - formatted_query: [Tôi muốn kiểm tra các giao dịch do mình tạo nhưng chưa hoàn tất] - normalized_query: [Tôi muốn kiểm tra các giao dịch do mình tạo nhưng chưa hoàn tất]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=13.8529
2025-12-30 17:01:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['hoàn tất']
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn kiểm tra các giao dịc...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Check giao dich toi tao chua xong...' -> 'Check giao dich toi tao chua xong...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Check giao dich toi tao chua xong] - formatted_query: [Check giao dich toi tao chua xong] - normalized_query: [Check giao dich toi tao chua xong]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=2.7221
2025-12-30 17:01:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giao dich toi tao chua x...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check giao dich toi tao chua x...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Giao dich maker tao chua hoan tat...' -> 'Giao dich maker tao chua hoan tat...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giao dich maker tao chua hoan tat] - formatted_query: [Giao dich maker tao chua hoan tat] - normalized_query: [Giao dich maker tao chua hoan tat]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=5.5371
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Giao dich maker tao chua hoan tat'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'My created transaction pending...' -> 'My created transaction pending...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [My created transaction pending] - formatted_query: [My created transaction pending] - normalized_query: [My created transaction pending]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'My created transaction pending'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Kiem tra gd da tao...' -> 'Kiem tra gd da tao...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiem tra gd da tao] - formatted_query: [Kiem tra gd da tao] - normalized_query: [Kiem tra gd da tao]
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=5.7519
2025-12-30 17:01:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiem tra gd da tao'
2025-12-30 17:01:00 | DEBUG    | log:153 | [normalize_query] 'Liệt kê toàn bộ giao dịch đang đợi người...' -> 'Liệt kê toàn bộ giao dịch đang đợi người...'
2025-12-30 17:01:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê toàn bộ giao dịch đang đợi người duyệt.] - formatted_query: [Liệt kê toàn bộ giao dịch đang đợi người duyệt] - normalized_query: [Liệt kê toàn bộ giao dịch đang đợi người duyệt]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1374, max=24.7128
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liệt kê toàn bộ giao dịch đang đợi người duyệt'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'List giao dich doi checker...' -> 'List giao dich doi checker...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [List giao dich doi checker] - formatted_query: [List giao dich doi checker] - normalized_query: [List giao dich doi checker]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=0.2081
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'List giao dich doi checker...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'List giao dich doi checker...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Các gd dang cho checker duyet...' -> 'Các gd dang cho checker duyet...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Các gd dang cho checker duyet] - formatted_query: [Các gd dang cho checker duyet] - normalized_query: [Các gd dang cho checker duyet]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=2.9637
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các gd dang cho checker duyet...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Các gd dang cho checker duyet...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Pending for checker approval...' -> 'Pending for checker approval...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Pending for checker approval] - formatted_query: [Pending for checker approval] - normalized_query: [Pending for checker approval]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Pending for checker approval...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Pending for checker approval...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Cho xem gd can duyet...' -> 'Cho xem gd can duyet...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem gd can duyet] - formatted_query: [Cho xem gd can duyet] - normalized_query: [Cho xem gd can duyet]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.6287
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem gd can duyet'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Có lệnh chuyển tiền nào chưa được xác nh...' -> 'Có lệnh chuyển tiền nào chưa được xác nh...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có lệnh chuyển tiền nào chưa được xác nhận không?] - formatted_query: [Có lệnh chuyển tiền nào chưa được xác nhận không] - normalized_query: [Có lệnh chuyển tiền nào chưa được xác nhận không]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2569, max=16.3648
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có lệnh chuyển tiền nào chưa đ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có lệnh chuyển tiền nào chưa đ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-30 17:01:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có lệnh chuyển tiền nào chưa đ...' | Doc: Tra cứu giao dịch nh | Boost: 0.25 | Matched: ['nhận']
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Có lệnh chuyển tiền nào chưa đ...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1, 'Tra cứu giao dịch nhận tiền': 1}
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Lenh chuyen tien chua xac nhan...' -> 'Lenh chuyen tien chua xac nhan...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Lenh chuyen tien chua xac nhan] - formatted_query: [Lenh chuyen tien chua xac nhan] - normalized_query: [Lenh chuyen tien chua xac nhan]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2569, max=6.8774
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lenh chuyen tien chua xac nhan'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Any transfer not approved yet...' -> 'Any transfer not approved yet...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Any transfer not approved yet] - formatted_query: [Any transfer not approved yet] - normalized_query: [Any transfer not approved yet]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.0000
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Any transfer not approved yet'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Chua confirm lenh chuyen tien...' -> 'Chua confirm lenh chuyen tien...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chua confirm lenh chuyen tien] - formatted_query: [Chua confirm lenh chuyen tien] - normalized_query: [Chua confirm lenh chuyen tien]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0714, max=2.7850
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Chua confirm lenh chuyen tien'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Giao dich chua duyet khong...' -> 'Giao dich chua duyet khong...'
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giao dich chua duyet khong] - formatted_query: [Giao dich chua duyet khong] - normalized_query: [Giao dich chua duyet khong]
2025-12-30 17:01:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=7.5571
2025-12-30 17:01:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Giao dich chua duyet khong'
2025-12-30 17:01:01 | DEBUG    | log:153 | [normalize_query] 'Danh sách các giao dịch đang trong luồng...' -> 'Danh sách các giao dịch đang trong luồng...'
